id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount
7844,2020,Gujarat,24,Anand,440,Western Region,Urban,74,817,12484
7845,2020,Gujarat,24,Arvalli,672,Western Region,Rural,51,707,1024
7846,2020,Gujarat,24,Arvalli,672,Western Region,Semi-urban,54,796,2386
7847,2020,Gujarat,24,Banas Kantha,441,Western Region,Rural,89,1266,2025
7848,2020,Gujarat,24,Banas Kantha,441,Western Region,Semi-urban,53,1350,2103
7849,2020,Gujarat,24,Banas Kantha,441,Western Region,Urban,72,922,4391
7850,2020,Gujarat,24,Bharuch,442,Western Region,Rural,101,961,3232
7851,2020,Gujarat,24,Bharuch,442,Western Region,Semi-urban,108,1287,8056
7852,2020,Gujarat,24,Bharuch,442,Western Region,Urban,68,839,8072
7853,2020,Gujarat,24,Bhavnagar,443,Western Region,Rural,77,893,1846
7854,2020,Gujarat,24,Bhavnagar,443,Western Region,Semi-urban,63,1043,3280
7855,2020,Gujarat,24,Bhavnagar,443,Western Region,Urban,107,1457,11721
7856,2020,Gujarat,24,Botad,676,Western Region,Rural,20,165,288
7857,2020,Gujarat,24,Botad,676,Western Region,Semi-urban,18,352,715
7858,2020,Gujarat,24,Botad,676,Western Region,Urban,18,277,1021
7859,2020,Gujarat,24,Chhotaudepur,668,Western Region,Rural,56,828,1430
7860,2020,Gujarat,24,Chhotaudepur,668,Western Region,Semi-urban,33,303,1039
7861,2020,Gujarat,24,Dang,444,Western Region,Rural,7,137,224
7862,2020,Gujarat,24,Dang,444,Western Region,Semi-urban,7,184,477
7863,2020,Gujarat,24,Devbhumi Dwarka,674,Western Region,Rural,29,274,1035
7864,2020,Gujarat,24,Devbhumi Dwarka,674,Western Region,Semi-urban,56,763,3703
7865,2020,Gujarat,24,Dohad,445,Western Region,Rural,53,1157,939
7866,2020,Gujarat,24,Dohad,445,Western Region,Semi-urban,31,774,1301
7867,2020,Gujarat,24,Dohad,445,Western Region,Urban,32,538,2669
7868,2020,Gujarat,24,Gandhinagar,446,Western Region,Rural,102,781,2806
7869,2020,Gujarat,24,Gandhinagar,446,Western Region,Semi-urban,59,592,4304
7870,2020,Gujarat,24,Gandhinagar,446,Western Region,Urban,144,1457,24804
7871,2020,Gujarat,24,Gir Somnath,675,Western Region,Rural,39,487,1082
7872,2020,Gujarat,24,Gir Somnath,675,Western Region,Semi-urban,35,629,2167
7873,2020,Gujarat,24,Gir Somnath,675,Western Region,Urban,32,392,2342
7874,2020,Gujarat,24,Jamnagar,447,Western Region,Rural,81,678,2610
7875,2020,Gujarat,24,Jamnagar,447,Western Region,Semi-urban,37,441,2050
7876,2020,Gujarat,24,Jamnagar,447,Western Region,Urban,99,1418,12402
7877,2020,Gujarat,24,Junagadh,448,Western Region,Rural,75,623,2415
7878,2020,Gujarat,24,Junagadh,448,Western Region,Semi-urban,63,937,4250
7879,2020,Gujarat,24,Junagadh,448,Western Region,Urban,60,717,6288
7880,2020,Gujarat,24,Kachchh,449,Western Region,Rural,143,1215,9812
7881,2020,Gujarat,24,Kachchh,449,Western Region,Semi-urban,118,1377,9659
7882,2020,Gujarat,24,Kachchh,449,Western Region,Urban,127,1392,19204
7883,2020,Gujarat,24,Kheda,450,Western Region,Rural,112,1195,3295
7884,2020,Gujarat,24,Kheda,450,Western Region,Semi-urban,82,1214,4078
7885,2020,Gujarat,24,Kheda,450,Western Region,Urban,56,791,7516
7886,2020,Gujarat,24,Mahesana,451,Western Region,Rural,138,1159,2738
7887,2020,Gujarat,24,Mahesana,451,Western Region,Semi-urban,129,1681,7227
